,BookID,Price,DiscountPercentage,Exists,EarliestDeliveryDate
57852,31062,255000,25,True,12 مهر
57853,16835,160000,30,True,9 مهر
57854,21555,3200,20,True,10 مهر
57855,33454,178000,30,True,12 مهر
57856,33456,185000,30,True,12 مهر
57857,22728,195000,30,True,12 مهر
57858,23574,300000,20,True,12 مهر
57859,20665,48000,-1,False,---
57860,25620,190000,20,True,10 مهر
57861,19747,12000,30,True,12 مهر
57862,35489,22000,25,True,12 مهر
57863,30166,324000,30,True,12 مهر
57864,24710,190000,25,True,9 مهر
57865,34728,115000,30,True,12 مهر
57866,106605,55000,25,True,12 مهر
57867,36468,220000,30,True,10 مهر
57868,32375,18000,25,True,10 مهر
57869,26980,75000,15,True,12 مهر
57870,18867,295000,25,True,9 مهر
57871,29225,42000,20,True,10 مهر
57872,28255,500000,25,True,12 مهر
57873,31064,95000,25,True,12 مهر
57874,17779,120000,30,True,12 مهر
57875,35490,150000,25,True,9 مهر
57876,16836,150000,20,True,10 مهر
57877,33457,26900,20,True,12 مهر
57878,21556,75000,15,True,12 مهر
57879,23576,300000,15,True,12 مهر
57880,25623,160000,15,True,10 مهر
57881,22729,149000,30,True,9 مهر
57882,57678,59000,25,True,10 مهر
57883,30167,148000,30,True,12 مهر
57884,20666,45000,25,True,12 مهر
57885,32378,82000,25,True,12 مهر
57886,24713,18500,25,True,12 مهر
57887,19748,135000,25,True,12 مهر
57888,36470,15000,30,True,12 مهر
57889,34729,86000,30,True,12 مهر
57890,18868,79000,25,True,10 مهر
57891,26983,140000,25,True,10 مهر
57892,29226,15000,25,True,12 مهر
57893,28256,120000,25,True,12 مهر
57894,35491,10000,20,True,9 مهر
57895,21557,60000,30,True,12 مهر
57896,17781,75000,25,True,10 مهر
57897,33458,29900,20,True,12 مهر
57898,31066,34500,25,True,12 مهر
57899,16837,98000,25,True,10 مهر
57900,20667,24000,25,True,12 مهر
57901,23579,300000,15,True,9 مهر
57902,25627,298000,10,True,10 مهر
57903,22733,35000,15,True,10 مهر
57904,32387,135000,20,True,12 مهر
57905,95480,10000,25,True,10 مهر
57906,34730,115000,30,True,12 مهر
57907,94701,39000,25,True,12 مهر
57908,24714,290000,25,True,12 مهر
57909,26987,6000,20,True,12 مهر
57910,30168,215000,30,True,10 مهر
57911,18869,103000,25,True,12 مهر
57912,36472,14000,30,True,9 مهر
57913,29229,10000,25,True,12 مهر
57914,19749,140000,25,True,10 مهر
57915,103721,225000,25,True,12 مهر
57916,21558,650000,30,True,12 مهر
57917,28258,177500,25,True,12 مهر
57918,35493,16000,25,True,12 مهر
57919,33459,103000,30,True,9 مهر
57920,51039,103000,25,True,10 مهر
57921,17782,15000,25,True,10 مهر
57922,31067,72500,25,True,12 مهر
57923,20668,38000,25,True,12 مهر
57924,23582,300000,15,True,10 مهر
57925,25631,80000,25,True,10 مهر
57926,22734,94000,15,True,9 مهر
57927,34731,105000,25,True,10 مهر
57928,26989,80000,25,True,10 مهر
57929,24715,95000,25,True,10 مهر
57930,36473,220000,25,True,12 مهر
57931,32390,470000,25,True,12 مهر
57932,18870,140000,25,True,12 مهر
57933,29231,14500,25,True,12 مهر
57934,16840,45000,30,True,9 مهر
57935,16842,40000,25,True,10 مهر
57936,16844,40000,25,True,10 مهر
57937,16845,35000,25,True,12 مهر
57938,16841,60000,25,True,12 مهر
57939,16847,35000,25,True,10 مهر
57940,16846,35000,-1,False,---
57941,16843,35000,-1,False,---
57942,21560,395000,20,True,10 مهر
57943,30169,168000,30,True,12 مهر
57944,19756,12000,25,True,10 مهر
57945,35494,32000,25,True,12 مهر
57946,28259,175000,20,True,12 مهر
57947,20670,40000,30,True,9 مهر
57948,31068,95000,10,True,10 مهر
57949,24591,285000,15,True,9 مهر
57950,17783,280000,20,True,9 مهر
57951,25505,580000,15,True,10 مهر
57952,104059,150000,15,True,9 مهر
57953,33461,259900,20,True,12 مهر
57954,23585,70000,15,True,12 مهر
57955,25634,120000,25,True,12 مهر
57956,34732,86000,30,True,9 مهر
57957,94703,55000,25,True,12 مهر
57958,22735,55000,20,True,10 مهر
57959,35495,25000,25,True,12 مهر
57960,20671,45000,25,True,10 مهر
57961,18871,170000,25,True,10 مهر
57962,21561,235000,30,True,9 مهر
57963,26996,80000,25,True,12 مهر
57964,29233,130000,15,True,10 مهر
57965,36477,11000,30,True,12 مهر
57966,19757,30000,25,True,12 مهر
57967,24716,189000,20,True,10 مهر
57968,30170,90000,20,True,10 مهر
57969,76185,145000,30,True,12 مهر
57970,33462,187000,30,True,10 مهر
57971,23586,18000,20,True,10 مهر
57972,16850,60000,25,True,12 مهر
57973,31069,49500,25,True,12 مهر
57974,82777,290000,25,True,9 مهر
57975,17784,120000,25,True,10 مهر
57976,28260,950000,25,True,12 مهر
57977,32392,100000,25,True,10 مهر
57978,33507,390000,20,True,9 مهر
57979,25635,360000,10,True,10 مهر
57980,93183,120000,25,True,12 مهر
57981,34733,86000,30,True,12 مهر
57982,52193,39000,25,True,12 مهر
57983,95479,10000,25,True,10 مهر
57984,22736,169000,30,True,9 مهر
57985,20672,100000,25,True,12 مهر
57986,21239,12500,-1,False,---
57987,35496,150000,25,True,10 مهر
57988,36478,23000,20,True,12 مهر
57989,23588,850000,20,True,12 مهر
57990,17785,39000,25,True,10 مهر
57991,16851,85000,25,True,12 مهر
57992,31070,135000,10,True,10 مهر
57993,29234,9000,25,True,10 مهر
57994,32396,10000,30,True,9 مهر
57995,28261,1250000,25,True,12 مهر
57996,19759,20000,25,True,12 مهر
57997,18873,165000,25,True,10 مهر
57998,26999,50000,25,True,12 مهر
57999,30171,75000,25,True,12 مهر
58000,34734,98000,30,True,12 مهر
58001,70083,59000,25,True,12 مهر
58002,25636,160000,15,True,12 مهر
58003,35498,145000,25,True,12 مهر
58004,22737,50000,15,True,12 مهر
58005,20673,98000,20,True,10 مهر
58006,41047,120000,-1,False,---
58007,36483,149000,30,True,10 مهر
58008,37442,210000,25,True,10 مهر
58009,74508,165000,30,True,10 مهر
58010,21563,30000,30,True,12 مهر
58011,23589,1500000,20,True,12 مهر
58012,16852,75000,25,True,12 مهر
58013,17786,75000,25,True,12 مهر
58014,32397,26000,-1,False,---
58015,29236,8000,25,True,12 مهر
58016,31071,650000,30,True,9 مهر
58017,33463,29900,20,True,10 مهر
58018,18876,187000,25,True,12 مهر
58019,34736,65000,15,True,9 مهر
58020,25646,505000,20,True,9 مهر
58021,73784,505000,15,True,10 مهر
58022,19761,22000,25,True,10 مهر
58023,22739,86000,15,True,12 مهر
58024,30173,62000,25,True,9 مهر
58025,36485,15000,30,True,10 مهر
58026,38065,90000,20,True,12 مهر
58027,20674,86000,25,True,9 مهر
58028,28371,28000,-1,False,---
58029,24717,55000,25,True,10 مهر
58030,35499,100000,25,True,12 مهر
58031,21565,4000,20,True,10 مهر
58032,27001,30000,20,True,10 مهر
58033,28262,495000,25,True,12 مهر
58034,23590,150000,20,True,10 مهر
58035,17788,240000,30,True,9 مهر
58036,29238,18000,25,True,9 مهر
58037,16853,75000,25,True,12 مهر
58038,32399,50000,25,True,12 مهر
58039,31072,1400000,30,True,9 مهر
58040,33464,159900,20,True,12 مهر
58041,18877,33000,25,True,10 مهر
58042,25647,144000,10,True,9 مهر
58043,36486,18000,15,True,10 مهر
58044,30174,240000,25,True,12 مهر
58045,34738,42000,15,True,10 مهر
58046,19762,8000,25,True,10 مهر
58047,22740,94000,20,True,10 مهر
58048,28263,265000,15,True,10 مهر
58049,27010,90000,25,True,10 مهر
58050,23592,150000,20,True,12 مهر
58051,35500,100000,25,True,10 مهر
58052,88578,45000,20,True,12 مهر
58053,21566,110000,30,True,12 مهر
58054,20675,308000,25,True,10 مهر
58055,24718,285000,25,True,9 مهر
58056,17789,150000,25,True,10 مهر
58057,50945,127000,30,True,12 مهر
58058,29239,252000,20,True,12 مهر
58059,32403,260000,30,True,9 مهر
58060,18880,220000,20,True,9 مهر
58061,31073,225000,25,True,12 مهر
58062,30175,70000,25,True,12 مهر
58063,19763,7500,25,True,10 مهر
58064,28264,3000000,25,True,12 مهر
58065,33465,339900,20,True,9 مهر
58066,25649,172000,10,True,9 مهر
58067,23593,180000,20,True,10 مهر
58068,20676,24000,25,True,12 مهر
58069,16854,75000,25,True,12 مهر
58070,34739,190000,-1,False,---
58071,27028,40000,25,True,10 مهر
58072,36487,110000,15,True,9 مهر
58073,21567,100000,30,True,12 مهر
58074,24720,187000,30,True,12 مهر
58075,22742,148000,15,True,10 مهر
58076,17790,127000,30,True,12 مهر
58077,93724,85000,25,True,12 مهر
58078,35502,12000,25,True,12 مهر
58079,29240,12000,25,True,12 مهر
58080,18881,90000,20,True,10 مهر
58081,32408,39000,25,True,10 مهر
58082,112200,85000,20,True,9 مهر
58083,31074,195000,25,True,12 مهر
58084,33466,219900,20,True,12 مهر
58085,19764,20000,25,True,12 مهر
58086,28265,3000000,25,True,12 مهر
58087,34740,20000,30,True,9 مهر
58088,20677,38000,20,True,12 مهر
58089,16855,25000,20,True,9 مهر
58090,23594,650000,20,True,10 مهر
58091,27036,80000,25,True,10 مهر
58092,25651,230000,25,True,9 مهر
58093,21568,120000,30,True,12 مهر
58094,35503,25000,20,True,9 مهر
58095,31075,155000,25,True,12 مهر
58096,36488,60000,30,True,12 مهر
58097,22743,89000,15,True,12 مهر
58098,17791,122000,30,True,12 مهر
58099,18885,350000,10,True,10 مهر
58100,29241,270000,25,True,12 مهر
58101,24722,22000,25,True,12 مهر
58102,32410,110000,30,True,10 مهر
58103,33467,199900,20,True,12 مهر
58104,28266,165000,15,True,10 مهر
58105,19765,40000,30,True,12 مهر
58106,34742,40000,15,True,10 مهر
58107,20679,33000,25,True,12 مهر
58108,35504,6000,20,True,12 مهر
58109,25653,160000,10,True,10 مهر
58110,27038,110000,25,True,10 مهر
58111,29259,10000,25,True,12 مهر
58112,24724,14000,25,True,10 مهر
58113,36490,750000,30,True,12 مهر
58114,16856,79000,25,True,12 مهر
58115,17792,70000,25,True,10 مهر
58116,28267,3500000,25,True,12 مهر
58117,18889,250000,10,True,10 مهر
58118,23596,360000,20,True,12 مهر
58119,22744,59000,30,True,10 مهر
58120,32414,30000,20,True,12 مهر
58121,21569,155000,30,True,12 مهر
58122,34743,86000,30,True,12 مهر
58123,94705,39000,25,True,12 مهر
58124,31076,95000,30,True,9 مهر
58125,33470,46000,20,True,12 مهر
58126,20680,16000,25,True,12 مهر
58127,19767,50000,25,True,10 مهر
58128,35505,30000,25,True,12 مهر
58129,25656,360000,25,True,9 مهر
58130,36491,450000,30,True,12 مهر
58131,24725,8000,25,True,12 مهر
58132,28268,255000,25,True,10 مهر
58133,18891,290000,20,True,9 مهر
58134,27041,70000,25,True,10 مهر
58135,16858,74000,20,True,9 مهر
58136,17793,120000,10,True,10 مهر
58137,29264,2200000,25,True,9 مهر
58138,31077,95000,25,True,12 مهر
58139,33473,350000,25,True,10 مهر
58140,23597,240000,20,True,9 مهر
58141,21571,130000,30,True,12 مهر
58142,33541,160000,25,True,12 مهر
58143,32415,100000,25,True,12 مهر
58144,35510,150000,25,True,12 مهر
58145,34744,165000,15,True,10 مهر
58146,20681,18000,25,True,12 مهر
58147,25658,240000,20,True,12 مهر
58148,19768,16500,25,True,12 مهر
58149,22745,69000,30,True,12 مهر
58150,22823,114000,30,True,12 مهر
58151,36492,95000,30,True,12 مهر
58152,24726,40000,25,True,10 مهر
58153,28272,650000,25,True,12 مهر
58154,27042,33000,15,True,10 مهر
58155,18892,90000,25,True,10 مهر
58156,16859,125000,10,True,12 مهر
58157,31078,155000,25,True,12 مهر
58158,29266,425000,20,True,12 مهر
58159,20682,20000,25,True,12 مهر
58160,23598,160000,20,True,10 مهر
58161,25662,120000,25,True,12 مهر
58162,32420,195000,30,True,10 مهر
58163,90990,195000,20,True,10 مهر
58164,35511,240000,25,True,12 مهر
58165,33477,58000,25,True,12 مهر
58166,17795,60000,20,True,10 مهر
58167,17796,60000,20,True,10 مهر
58168,17797,60000,20,True,10 مهر
58169,17794,60000,20,True,12 مهر
58170,21574,240000,20,True,9 مهر
58171,57505,200000,30,True,9 مهر
58172,60652,110000,-1,False,---
58173,43922,175000,-1,False,---
58174,94706,49000,25,True,12 مهر
58175,34746,115000,30,True,12 مهر
58176,22746,49000,30,True,12 مهر
58177,22747,49000,30,True,12 مهر
58178,22748,49000,30,True,10 مهر
58179,36494,55000,25,True,10 مهر
58180,24728,24000,25,True,12 مهر
58181,28273,200000,25,True,10 مهر
58182,27043,90000,25,True,10 مهر
58183,18901,135000,20,True,10 مهر
58184,23599,150000,20,True,10 مهر
58185,29267,222000,25,True,12 مهر
58186,35512,125000,25,True,12 مهر
58187,20683,33000,25,True,10 مهر
58188,16861,79000,30,True,9 مهر
58189,32421,49000,15,True,9 مهر
58190,21575,875000,30,True,10 مهر
58191,17798,150000,30,True,12 مهر
58192,36498,40000,30,True,12 مهر
58193,25663,220000,25,True,12 مهر
58194,31079,225000,10,True,9 مهر
58195,34747,65000,15,True,9 مهر
58196,33480,299900,20,True,12 مهر
58197,24731,39000,25,True,10 مهر
58198,22749,83000,30,True,12 مهر
58199,27044,70000,25,True,10 مهر
58200,28276,95000,25,True,10 مهر
58201,18902,22000,20,True,12 مهر
58202,23601,30000,20,True,12 مهر
58203,29276,150000,25,True,10 مهر
58204,20685,50000,25,True,12 مهر
58205,35513,220000,25,True,10 مهر
58206,16867,22000,25,True,10 مهر
58207,36499,180000,30,True,12 مهر
58208,32423,48000,25,True,12 مهر
58209,31080,750000,30,True,9 مهر
58210,24732,150000,25,True,10 مهر
58211,33481,99900,20,True,12 مهر
58212,34748,86000,30,True,12 مهر
58213,106612,39000,25,True,12 مهر
58214,21577,225000,30,True,10 مهر
58215,22750,164000,30,True,9 مهر
58216,25664,160000,10,True,12 مهر
58217,17807,75000,20,True,10 مهر
58218,17805,75000,20,True,10 مهر
58219,17806,75000,20,True,10 مهر
58220,17808,75000,20,True,10 مهر
58221,17804,75000,20,True,10 مهر
58222,17800,75000,20,True,10 مهر
58223,17801,75000,20,True,12 مهر
58224,17803,75000,20,True,10 مهر
58225,17799,75000,20,True,10 مهر
58226,17802,75000,20,True,10 مهر
58227,121712,800000,30,True,12 مهر
58228,27045,60000,25,True,10 مهر
58229,18903,345000,20,True,9 مهر
58230,28280,140000,25,True,10 مهر
58231,28282,35000,25,True,9 مهر
58232,28281,150000,30,True,9 مهر
58233,28283,155000,30,True,9 مهر
58234,52761,55000,-1,False,---
58235,121761,40000,-1,False,---
58236,29278,98000,25,True,12 مهر
58237,20686,48000,25,True,12 مهر
58238,23604,220000,15,True,12 مهر
58239,46105,57000,25,True,10 مهر
58240,35515,17000,20,True,12 مهر
58241,16868,16000,25,True,12 مهر
58242,36501,65000,25,True,10 مهر
58243,32424,58000,30,True,9 مهر
58244,24733,11000,25,True,10 مهر
58245,31081,1200000,20,True,12 مهر
58246,21578,275000,30,True,10 مهر
58247,22751,148000,30,True,9 مهر
58248,33482,19900,20,True,12 مهر
58249,25665,75000,15,True,10 مهر
58250,94707,39000,25,True,12 مهر
58251,34749,125000,30,True,12 مهر
58252,27048,120000,15,True,12 مهر
58253,18904,115000,20,True,10 مهر
58254,28284,140000,25,True,10 مهر
58255,28286,35000,25,True,12 مهر
58256,28285,150000,20,True,12 مهر
58257,28287,110000,30,True,12 مهر
58258,52758,55000,25,True,12 مهر
58259,85235,40000,25,True,10 مهر
58260,121767,40000,-1,False,---
58261,17809,75000,20,True,12 مهر
58262,17810,75000,20,True,9 مهر
58263,17814,75000,20,True,9 مهر
58264,17815,75000,20,True,10 مهر
58265,17817,75000,20,True,10 مهر
58266,17811,75000,30,True,9 مهر
58267,17812,75000,30,True,9 مهر
58268,17813,75000,30,True,10 مهر
58269,17818,75000,30,True,10 مهر
58270,17816,75000,30,True,12 مهر
58271,17819,75000,30,True,10 مهر
58272,17820,75000,30,True,10 مهر
58273,121713,950000,30,True,12 مهر
58274,121714,150000,30,True,12 مهر
58275,121715,150000,30,True,12 مهر
58276,121716,150000,30,True,12 مهر
58277,20687,20000,25,True,12 مهر
58278,23605,70000,15,True,12 مهر
58279,29280,250000,20,True,12 مهر
58280,35516,90000,25,True,10 مهر
58281,16869,129000,25,True,10 مهر
58282,36503,240000,30,True,9 مهر
58283,32425,22000,25,True,12 مهر
58284,31082,950000,25,True,12 مهر
58285,24734,120000,25,True,10 مهر
58286,22757,59000,30,True,10 مهر
58287,21579,15000,30,True,12 مهر
58288,27049,110000,15,True,9 مهر
58289,33483,39900,20,True,10 مهر
58290,25667,260000,25,True,12 مهر
58291,25668,230000,10,True,12 مهر
58292,34750,198000,25,True,10 مهر
58293,73273,65000,25,True,12 مهر
58294,73876,399900,20,True,12 مهر
58295,18906,255000,20,True,9 مهر
58296,17822,47500,20,True,10 مهر
58297,28288,75000,15,True,9 مهر
58298,30177,80000,25,True,12 مهر
58299,23608,500000,15,True,12 مهر
58300,20688,58000,25,True,12 مهر
58301,55388,135000,20,True,10 مهر
58302,29285,40000,25,True,10 مهر
58303,35519,500000,30,True,9 مهر
58304,36504,160000,25,True,10 مهر
58305,24735,14000,25,True,10 مهر
58306,16875,280000,25,True,12 مهر
58307,31084,395000,15,True,10 مهر
58308,32426,48000,30,True,9 مهر
58309,21583,23000,25,True,10 مهر
58310,27050,75000,15,True,12 مهر
58311,22758,83000,30,True,9 مهر
58312,33485,219900,15,True,10 مهر
58313,49711,59000,-1,False,---
58314,28290,185000,15,True,10 مهر
58315,17824,120000,20,True,10 مهر
58316,25670,360000,20,True,10 مهر
58317,18908,230000,20,True,10 مهر
58318,30178,148000,30,True,12 مهر
58319,34751,86000,30,True,9 مهر
58320,106614,53000,25,True,12 مهر
58321,23615,40000,15,True,10 مهر
58322,20689,130000,25,True,12 مهر
58323,110130,110000,25,True,12 مهر
58324,35523,117000,20,True,9 مهر
58325,29286,150000,20,True,10 مهر
58326,36505,45000,30,True,9 مهر
58327,32428,120000,25,True,12 مهر
58328,16876,80000,20,True,10 مهر
58329,31085,45000,20,True,9 مهر
58330,24737,80000,15,True,10 مهر
58331,18909,120000,15,True,10 مهر
58332,21584,129000,30,True,10 مهر
58333,17825,125000,20,True,9 مهر
58334,28291,38000,15,True,10 مهر
58335,33486,24900,15,True,10 مهر
58336,27054,90000,25,True,10 مهر
58337,30179,45000,25,True,12 مهر
58338,22761,164000,30,True,12 مهر
58339,52147,304000,25,True,12 مهر
58340,25673,480000,15,True,10 مهر
58341,34752,70000,15,True,10 مهر
58342,35524,450000,25,True,12 مهر
58343,29287,69000,15,True,10 مهر
58344,20690,35000,20,True,12 مهر
58345,23616,40000,15,True,12 مهر
58346,18910,185000,15,True,10 مهر
58347,16878,95000,25,True,12 مهر
58348,36506,20000,30,True,12 مهر
58349,32429,68000,25,True,12 مهر
58350,31087,250000,20,True,9 مهر
58351,101882,159000,20,True,12 مهر
58352,57107,110000,30,True,10 مهر
58353,24738,46000,25,True,12 مهر
58354,82318,98000,25,True,10 مهر
58355,40282,185000,25,True,12 مهر
58356,102885,118000,20,True,12 مهر
58357,109206,130000,-1,False,---
58358,28292,45000,20,True,12 مهر
58359,23617,200000,20,True,12 مهر
58360,27055,90000,25,True,12 مهر
58361,17826,260000,20,True,10 مهر
58362,21585,120000,30,True,9 مهر
58363,20691,36000,20,True,12 مهر
58364,30180,138000,25,True,10 مهر
58365,25674,40000,20,True,12 مهر
58366,33487,149900,15,True,10 مهر
58367,44632,77000,25,True,10 مهر
58368,67700,90000,25,True,12 مهر
58369,35525,62000,15,True,9 مهر
58370,29288,220000,10,True,10 مهر
58371,22764,89000,30,True,12 مهر
58372,34753,200000,20,True,9 مهر
58373,18913,99000,30,True,10 مهر
58374,36507,8000,30,True,12 مهر
58375,32430,48000,25,True,12 مهر
58376,31088,220000,20,True,9 مهر
58377,16879,175000,25,True,12 مهر
58378,24739,19000,25,True,10 مهر
58379,28293,6500,15,True,10 مهر
58380,27056,80000,20,True,12 مهر
58381,25675,220000,10,True,12 مهر
58382,20692,83000,25,True,12 مهر
58383,23619,120000,20,True,12 مهر
58384,21586,55000,20,True,12 مهر
58385,73793,190000,25,True,12 مهر
58386,77019,105000,25,True,12 مهر
58387,30181,115000,25,True,12 مهر
58388,17827,85000,30,True,10 مهر
58389,22765,97000,30,True,12 مهر
58390,19771,108000,25,True,10 مهر
58391,32431,88000,25,True,12 مهر
58392,35526,187000,20,True,12 مهر
58393,48646,40000,25,True,10 مهر
58394,33488,19900,20,True,12 مهر
58395,36508,5000,30,True,12 مهر
58396,29289,150000,25,True,10 مهر
58397,34754,1265000,30,True,9 مهر
58398,18915,72000,20,True,10 مهر
58399,31089,450000,25,True,10 مهر
58400,24740,92000,25,True,12 مهر
58401,16880,90000,30,True,9 مهر
58402,28511,10000,-1,False,---
58403,27057,40000,20,True,12 مهر
58404,28295,25000,20,True,10 مهر
58405,20693,170000,25,True,12 مهر
58406,21588,15000,30,True,10 مهر
58407,23620,160000,20,True,12 مهر
58408,25676,320000,10,True,12 مهر
58409,17828,70000,-1,False,---
58410,30182,139000,25,True,12 مهر
58411,18916,60000,20,True,10 مهر
58412,24744,12000,25,True,9 مهر
58413,19772,299900,20,True,9 مهر
58414,36509,220000,30,True,12 مهر
58415,31090,37500,30,True,9 مهر
58416,20694,23000,25,True,12 مهر
58417,28297,95000,15,True,12 مهر
58418,27059,180000,15,True,10 مهر
58419,16882,45000,25,True,12 مهر
58420,22766,89000,30,True,12 مهر
58421,35528,95000,25,True,12 مهر
58422,32433,18000,25,True,12 مهر
58423,29290,98000,25,True,12 مهر
58424,25678,180000,30,True,9 مهر
58425,34756,320000,25,True,12 مهر
58426,21589,10000,30,True,10 مهر
58427,23623,90000,15,True,12 مهر
58428,94396,30000,10,True,12 مهر
58429,33489,319900,20,True,12 مهر
58430,17829,40000,25,True,10 مهر
58431,30183,129000,25,True,12 مهر
58432,24745,8000,25,True,10 مهر
58433,31091,25000,25,True,12 مهر
58434,18917,55000,20,True,10 مهر
58435,36510,30000,30,True,12 مهر
58436,27060,99000,30,True,12 مهر
58437,19775,229900,20,True,10 مهر
58438,28298,38000,20,True,10 مهر
58439,20695,21000,25,True,12 مهر
58440,16884,10000,25,True,12 مهر
58441,22767,138000,30,True,9 مهر
58442,35534,60000,25,True,12 مهر
58443,29291,325000,15,True,9 مهر
58444,34758,195000,25,True,10 مهر
58445,23624,40000,15,True,12 مهر
58446,32434,88000,25,True,12 مهر
58447,21590,140000,30,True,9 مهر
58448,56887,150000,25,True,12 مهر
58449,63481,75000,-1,False,---
58450,25679,260000,15,True,12 مهر
58451,25694,350000,15,True,10 مهر
58452,17830,130000,25,True,10 مهر
58453,33491,219900,20,True,12 مهر
58454,24747,55000,25,True,12 مهر
58455,31092,52000,25,True,12 مهر
58456,30184,110000,20,True,12 مهر
58457,18918,49000,20,True,10 مهر
58458,28300,85000,20,True,12 مهر
58459,27061,36000,25,True,10 مهر
58460,20696,20000,25,True,12 مهر
58461,19776,59900,25,True,12 مهر
58462,35538,105000,20,True,12 مهر
58463,36518,50000,30,True,12 مهر
58464,16888,300000,25,True,10 مهر
58465,22768,29000,30,True,10 مهر
58466,22769,35000,30,True,9 مهر
58467,22770,35000,30,True,9 مهر
58468,22771,35000,30,True,12 مهر
58469,34759,38000,15,True,12 مهر
58470,87968,114000,25,True,10 مهر
58471,23626,150000,15,True,12 مهر
58472,29292,250000,25,True,12 مهر
58473,32437,88000,25,True,10 مهر
58474,21592,125000,30,True,12 مهر
58475,25680,15000,25,True,12 مهر
58476,17831,160000,25,True,10 مهر
58477,33492,79900,20,True,10 مهر
58478,24750,14000,20,True,12 مهر
58479,31093,20000,25,True,10 مهر
58480,27063,110000,10,True,10 مهر
58481,19777,189900,20,True,12 مهر
58482,18919,38000,20,True,10 مهر
58483,20697,21000,25,True,12 مهر
58484,30185,45000,30,True,9 مهر
58485,36519,50000,30,True,12 مهر
58486,28302,75000,20,True,12 مهر
58487,35560,343000,30,True,9 مهر
58488,35627,28500,-1,False,---
58489,16892,195000,25,True,12 مهر
58490,29293,33000,30,True,9 مهر
58491,34761,85000,20,True,9 مهر
58492,21596,85000,20,True,10 مهر
58493,32438,100000,25,True,12 مهر
58494,23629,220000,15,True,9 مهر
58495,25682,98000,25,True,12 مهر
58496,22777,750000,30,True,9 مهر
58497,33493,69900,20,True,9 مهر
58498,24752,11000,25,True,12 مهر
58499,31094,18000,25,True,12 مهر
58500,17832,12000,15,True,9 مهر
58501,27066,75000,25,True,10 مهر
58502,20698,27000,25,True,12 مهر
58503,35565,148000,30,True,9 مهر
58504,30186,45000,25,True,12 مهر
58505,36520,50000,30,True,12 مهر
58506,18921,100000,10,True,10 مهر
58507,19778,359900,30,True,9 مهر
58508,28304,95000,20,True,10 مهر
58509,29299,62500,30,True,12 مهر
58510,34763,35000,20,True,12 مهر
58511,16900,150000,20,True,12 مهر
58512,21598,20000,20,True,12 مهر
58513,32439,15000,25,True,12 مهر
58514,23632,60000,15,True,12 مهر
58515,25684,60000,25,True,12 مهر
58516,16673,85000,25,True,10 مهر
58517,22780,59000,25,True,12 مهر
58518,24754,15000,20,True,9 مهر
58519,33495,76900,20,True,12 مهر
58520,31095,18000,25,True,12 مهر
58521,17833,175000,25,True,10 مهر
58522,30187,45000,30,True,9 مهر
58523,20699,26000,25,True,12 مهر
58524,36521,50000,30,True,12 مهر
58525,27067,4000,20,True,12 مهر
58526,35566,70000,20,True,10 مهر
58527,34764,40000,20,True,12 مهر
58528,28305,5500,15,True,10 مهر
58529,19779,399900,25,True,12 مهر
58530,29301,365000,30,True,10 مهر
58531,16903,199900,20,True,12 مهر
58532,18923,18000,20,True,10 مهر
58533,21599,50000,30,True,12 مهر
58534,32441,20000,25,True,12 مهر
58535,24755,12000,15,True,9 مهر
58536,25686,15000,25,True,12 مهر
58537,23633,100000,20,True,9 مهر
58538,22781,59000,25,True,12 مهر
58539,39562,20000,25,True,9 مهر
58540,33496,32900,20,True,12 مهر
58541,31097,80000,25,True,12 مهر
58542,17834,157000,25,True,10 مهر
58543,30188,119000,25,True,10 مهر
58544,20700,22000,25,True,12 مهر
58545,36522,50000,30,True,12 مهر
58546,27068,40000,15,True,12 مهر
58547,35567,50000,20,True,10 مهر
58548,34767,85000,20,True,12 مهر
58549,19780,249900,20,True,9 مهر
58550,16906,90000,15,True,10 مهر
58551,29306,39500,15,True,10 مهر
58552,21603,20000,30,True,12 مهر
58553,18924,99000,20,True,12 مهر
58554,28306,140000,25,True,12 مهر
58555,28308,35000,25,True,12 مهر
58556,28307,150000,30,True,9 مهر
58557,28309,95000,30,True,12 مهر
58558,52755,55000,25,True,12 مهر
58559,121766,40000,-1,False,---
58560,33497,199900,20,True,9 مهر
58561,24756,15000,25,True,10 مهر
58562,23636,220000,15,True,12 مهر
58563,31098,295000,10,True,9 مهر
58564,32443,10000,20,True,12 مهر
58565,32445,15000,25,True,12 مهر
58566,32446,10000,25,True,12 مهر
58567,32447,10000,25,True,12 مهر
58568,32444,10000,20,True,12 مهر
58569,17835,165000,25,True,10 مهر
58570,25692,240000,10,True,12 مهر
58571,30189,45000,25,True,10 مهر
58572,35568,40000,25,True,10 مهر
58573,36524,14000,30,True,12 مهر
58574,20701,26000,30,True,9 مهر
58575,27071,14000,25,True,10 مهر
58576,34769,60000,20,True,12 مهر
58577,16907,45000,25,True,10 مهر
58578,19790,650000,20,True,10 مهر
58579,28310,95000,15,True,12 مهر
58580,18927,60000,30,True,9 مهر
58581,29308,795000,20,True,10 مهر
58582,24764,12000,25,True,12 مهر
58583,21604,825000,20,True,9 مهر
58584,30006,68000,-1,False,---
58585,17836,182000,25,True,10 مهر
58586,23638,70000,15,True,12 مهر
58587,25693,190000,20,True,10 مهر
58588,35569,25000,30,True,10 مهر
