,BookID,PersonID
33388,26760,5899
33389,33286,17428
33390,32123,81e37856ae06c4094ecd675e5cfc3617
33391,17572,453
33392,22577,4779
33393,30014,4004
33394,20516,11897
33395,16668,5177
33396,24504,378
33397,76336,3867
33398,23377,1481ab22d205d59c46964777ad7dde9d
33399,18649,6782
33400,33289,3cf007fe088ac8967d574b16c6c48d94
33401,26761,230
33402,48592,14715
33403,35320,19785
33404,22581,270
33405,20523,6959
33406,24505,378
33407,16669,534
33408,23378,4091
33409,21368,12422
33410,30015,6013
33411,32127,410
33412,36353,11747
33413,76846,11747
33414,20526,6744
33415,17585,10281
33416,17579,9732
33417,22583,13265
33418,29116,12477
33419,76326,3867
33420,23379,52407b1a3a99a7510675e4e1a74aa2ad
33421,32130,18676
33422,36354,852
33423,16677,3619
33424,35298,20407
33425,25456,10010
33426,24510,378
33427,20528,2292
33428,17581,10280
33429,26145,6031
33430,18655,3346
33431,23381,c39b3df1074bbf81a83794f98fb82a3e
33432,22588,7278
33433,22625,801
33434,81004,12789
33435,30025,3533
33436,30025,172
33437,32134,18681
33438,16678,3619
33439,25460,752
33440,75080,7663
33441,28116,0660b8b41ba2fca4c05955adc859e92e
33442,26775,23dcf16525a01c9897ebecacb02e4c70
33443,17582,10281
33444,29121,7276
33445,73863,3594
33446,30028,3167
33447,24511,378
33448,20529,971c60c887bae7c2cdec09d851ea6c2d
33449,32028,abbec7cfbf513a3a265ccb23136b5cbd
33450,22589,1143
33451,81006,12789
33452,22590,7278
33453,76327,3867
33454,23382,13697
33455,28117,16334
33456,16679,9728
33457,25462,660
33458,36357,567
33459,17583,10281
33460,30032,895
33461,29123,4907
33462,24512,378
33463,16680,3619
33464,28120,3320
33465,23384,13699
33466,76324,3867
33467,21376,8030
33468,22591,3ed48922c7ee1cd4a54c8af955945bb8
33469,22592,7278
33470,18662,8709
33471,16672,3870
33472,20531,11908
33473,35329,16189
33474,29124,11650
33475,16681,3619
33476,17584,10281
33477,24513,378
33478,30036,2470
33479,33197,2333
33480,21379,582
33481,30903,515
33482,76302,41578
33483,23385,13699
33484,18663,3141
33485,26777,e586cdff123a622b5b173645970ca231
33486,25464,4035
33487,33295,19209
33488,22594,7278
33489,22593,2621
33490,20532,1114
33491,29127,4862
33492,16682,3619
33493,17586,7fb8e665c5e67aa05bba15e7961b7d09
33494,32155,9465
33495,22595,1143
33496,20533,11909
33497,28124,2881
33498,76304,41578
33499,23387,13699
33500,17589,3638
33501,17589,10285
33502,26780,15628
33503,25468,0130c6f76046608239875c4124f8aa8f
33504,24516,7350
33505,16683,3619
33506,29128,660
33507,21381,8092
33508,71385,21207
33509,30039,3353
33510,58356,24063
33511,33309,4239
33512,22596,1143
33513,20535,10576
33514,43681,dc6c3a4bdaca6d45855543ebb1663d70
33515,19636,889c153afb47bbe3861844f14bac3728
33516,18665,8994
33517,28126,7346
33518,17590,1159
33519,25469,9656
33520,32161,9d851260fcfa2b5db29bfe394b18f50e
33521,29130,5134
33522,30043,13610
33523,16685,9732
33524,76306,41578
33525,23389,23eb6680908475ba85b28d7fbba06d0d
33526,22597,1143
33527,20537,6252
33528,20537,6576
33529,38638,22159
33530,30434,4909
33531,18666,10761
33532,28128,16342
33533,21387,3ad71a2866bd5e507c24b4666fe36e42
33534,29131,2959
33535,25470,2218
33536,33311,19216
33537,33313,19216
33538,30044,3213
33539,49359,27794
33540,23390,702
33541,24525,14362
33542,24522,14362
33543,24523,14362
33544,24524,14362
33545,16686,9732
33546,22599,3675
33547,56069,534
33548,41045,944
33549,18667,20156
33550,36370,43843
33551,17594,6833
33552,25472,2361
33553,16687,9735
33554,18669,10765
33555,36372,2889
33556,33317,1002
33557,62031,2886
33558,30046,17392
33559,20539,6252
33560,28527,569
33561,22601,876
33562,24526,14364
33563,24529,14364
33564,25052,14364
33565,24530,14364
33566,17598,10290
33567,29133,16884
33568,16690,3682
33569,16690,c547fa0a9cb3ef8f891827b445d03698
33570,18671,4596
33571,33318,5437
33572,24531,200
33573,24531,443
33574,23394,10084
33575,29137,11637
33576,25484,3274
33577,25484,9612881e7c44fa57f2546119e2798c31
33578,32166,5926
33579,22602,3685
33580,30048,6488
33581,28131,2470
33582,17606,3039
33583,30914,17950
33584,16691,216ec9a3d53dafda678b31025470a8f3
33585,23395,13707
33586,26787,9530
33587,25492,508
33588,34539,3543
33589,30915,17951
33590,22605,3624
33591,28134,12272
33592,16692,3682
33593,37878,6333
33594,59043,3493
33595,83938,29211
33596,24532,2345
33597,107284,660
33598,119576,228
33599,72972,70040d3c48ad550ba3b0b523759f36d5
33600,38227,21914
33601,29140,16891
33602,34540,3543
33603,36384,17110
33604,22606,3622
33605,22607,3622
33606,32062,bc65bc19abfcd88f87065a22cc7bf12e
33607,30051,14022
33608,16693,1108
33609,24533,943
33610,21402,3781
33611,29141,58959c523015f8d33d9654d42c09e5ce
33612,20543,5d5cc3a3c6b325cc708951ab8e58edb2
33613,30918,c6133f39d67cc8120d05d3aa1aa240f2
33614,34541,3543
33615,26790,bc8508f25968f18ec56a4d8122ce065c
33616,101876,49099
33617,28138,813
33618,22608,2378
33619,18688,2864
33620,16694,3493
33621,52295,3670
33622,24536,943
33623,23399,1154
33624,28139,2365
33625,36389,19562
33626,34542,3543
33627,22609,3639
33628,20545,5660
33629,26576,529
33630,18689,9017
33631,19649,233
33632,21404,3638
33633,16695,9741
33634,24543,3679
33635,29143,16895
33636,34544,3543
33637,32186,8030
33638,30920,9583
33639,17615,5684
33640,26793,2325
33641,63126,340
33642,20546,11919
33643,23400,1154
33644,22610,3624
33645,18691,2864
33646,33338,106f85b8dcd10d2e0ba43f0edff2cc67
33647,29145,16898
33648,24551,185
33649,24545,185
33650,24548,185
33651,24549,185
33652,29407,185
33653,25503,515
33654,106858,515
33655,34411,14808
33656,34545,3543
33657,26794,2371
33658,17616,10301
33659,112786,3655
33660,23403,7824
33661,82602,534
33662,30062,4273
33663,62794,34350
33664,63123,19315
33665,103259,32680
33666,22612,3632
33667,33339,5951
33668,34546,13690
33669,93246,16900
33670,29146,16900
33671,29147,16900
33672,29148,16900
33673,32776,16900
33674,120109,16900
33675,25504,14801
33676,22613,13275
33677,17618,1011
33678,17618,9971
33679,73118,40384
33680,23408,1160
33681,18714,3219
33682,16699,4371
33683,25507,378
33684,29149,8746
33685,32199,2333
33686,30066,17400
33687,17619,3241
33688,26797,15641
33689,23409,6816
33690,35348,20430
33691,18718,3219
33692,30924,17958
33693,24550,6516
33694,16700,2310
33695,36309,9730
33696,25509,378
33697,34548,19954
33698,32200,18708
33699,36399,6576
33700,30067,11409
33701,21411,12458
33702,22617,13235
33703,23411,639
33704,26801,2374
33705,25510,14804
33706,18719,9209
33707,16701,2310
33708,36307,9730
33709,32201,9937
33710,36403,5060
33711,34549,15207
33712,30068,7309
33713,19656,2320
33714,22618,3624
33715,23412,1128
33716,23413,1128
33717,23414,1128
33718,43545,1113
33719,26804,2768
33720,25514,5400
33721,30926,17963
33722,16702,2310
33723,36313,9730
33724,17630,411
33725,52296,1143
33726,36407,5060
33727,22619,3619
33728,35356,3274
33729,35356,20442
33730,25518,2310
33731,18725,7f03781698097e55bdfb8beb00da8921
33732,30927,2820
33733,29158,8276
33734,59255,10815
33735,33350,3768
33736,16703,2310
33737,21414,12434
33738,34555,4412
33739,30070,0cbedabd7eaee2c49c105ebbea6e8f95
33740,54975,4293
33741,17631,3655
33742,36409,5060
33743,20553,3274
33744,20553,150e5a2aeb14ca896d716ecabd80dd08
33745,22620,3619
33746,26810,7b42cbce819ad3d37fb007c2e7f54a80
33747,19662,6274
33748,18729,10812
33749,18729,c3b2230f405261580e62949477030f8e
33750,25519,2310
33751,33356,6816
33752,16704,2310
33753,30928,660
33754,76806,e9a5625b6a010f7dbab8ec61cf7b6dc3
33755,111875,3181
33756,34557,4412
33757,17632,3655
33758,30071,9228
33759,36411,17326
33760,19663,3941
33761,35362,2959
33762,32208,185
33763,45857,3655
33764,17633,411
33765,16710,9745
33766,16706,4375
33767,30072,11409
33768,32132,18678
33769,25521,12124
33770,34558,19960
33771,36412,607
33772,70564,2800
33773,35364,7d593b3c756aa69cc9c9d4a75408f8a0
33774,30930,6927
33775,32210,5300
33776,114015,66954
33777,34559,4412
33778,16707,4375
33779,16711,9745
33780,30073,12352
33781,17634,3679
33782,25525,14815
33783,36413,5558
33784,19666,78cdc0206fa26d9de9603c64ba6978d3
33785,32211,2377
33786,16709,4375
33787,16713,9745
33788,22628,13286
33789,26818,15657
33790,17635,3679
33791,36415,3465
33792,25526,14817
33793,19667,11340
33794,32212,3650
33795,21425,8030
33796,16714,9745
33797,22500,4375
33798,30076,9fe50513435936b2f32dde4f3f57175d
33799,22629,f86d2be6890892f5e5cbdcd4c995dddb
33800,18734,10817
33801,36416,5400
33802,32213,11592
33803,17636,3679
33804,35371,277
33805,30933,14992
33806,21426,8030
33807,34564,2667
33808,19668,10246
33809,30077,12081
33810,22634,4371
33811,16715,9745
33812,39560,4375
33813,24564,943
33814,26824,15663
33815,25531,483
33816,30934,1007
33817,79866,f86ddf74839282cec382d1f5f2a3f54d
33818,30078,17412
33819,32214,13346
33820,17640,3679
33821,16726,9753
33822,24565,943
33823,43488,3670
33824,19669,8801
33825,22635,4371
33826,25537,5177
33827,80875,44018
33828,30937,7399
33829,32215,15380
33830,19671,11348
33831,19671,11349
33832,19671,efca682db3b6e9914b60daff5d30be12
33833,34575,9515
33834,30079,12937
33835,17641,3679
33836,20562,c80021362f03cf8b69051f6d501ec5f6
33837,22636,2974
33838,22636,3274
33839,21433,12475
33840,29168,10cddeb82f75092a891476de25c98d9e
33841,32216,10010
33842,19672,582
33843,22638,4075
33844,24567,185
33845,17642,3241
33846,26831,8007
33847,16731,747
33848,16732,747
33849,16728,747
33850,16729,747
33851,16730,747
33852,25541,3622
33853,21435,10186
33854,33367,1107
33855,34583,4412
33856,32217,5470
33857,55457,17891
33858,22639,931
33859,24569,185
33860,19674,11352
33861,25543,3068
33862,16733,1006
33863,16733,651
33864,33368,13656
33865,107822,15457
33866,23434,1166
33867,34584,4412
33868,21438,12434
33869,22640,931
33870,32218,3650
33871,19675,11354
33872,24570,8776
33873,25545,14827
33874,18749,2977
33875,26842,15667
33876,16736,9759
33877,23435,1166
33878,34585,4412
33879,22641,2974
33880,22641,3274
33881,32219,3189
33882,25549,6904
33883,115468,40370
33884,18751,8e1d8308252e4180bcacbcd6824aac13
33885,26843,12341
33886,17657,2787
33887,19677,11357
33888,64968,3985
33889,22153,35741
33890,29172,16918
33891,23436,1160
33892,33375,1157
33893,30084,5250
33894,34586,4095
33895,22643,2974
33896,22643,3274
33897,25550,445
33898,24572,8776
33899,32220,2320
33900,32221,7767
33901,86662,46942
33902,19679,bf04d4d757dc2ca4554793205edaa129
33903,17658,2787
33904,18752,10834
33905,35384,1107
33906,26845,15610
33907,23437,1160
33908,34587,4095
33909,36429,17326
33910,22645,7802
33911,24573,8776
33912,25551,485
33913,46934,26630
33914,32222,332
33915,16741,9764
33916,18753,9196
33917,23438,1124
33918,17659,95cf591ad49bce23b6e1fc2a7dceaa8f
33919,19680,35741
33920,30087,9302
33921,22646,4075
33922,36431,3308
33923,24575,8776
33924,25552,14833
33925,32224,12789
33926,28166,573
33927,33378,1107
33928,34593,5694
33929,17660,2787
33930,36438,13540
33931,22647,4075
33932,25553,2449
33933,24576,8776
33934,34926,2749
33935,20573,e0436964992bda0575af57d1c8a7c19f
33936,31962,4008
33937,93263,21990
33938,32225,10010
33939,33381,19247
33940,41538,3619
33941,43942,3619
33942,18759,7502
33943,34595,3274
33944,34595,19666
33945,19682,11364
33946,26852,5899
33947,17661,a3ef44d0327bfcc30629ebccf980ec1d
33948,22649,4075
33949,24577,3068
33950,25554,11908
33951,30090,a2af63de09374cb6c6a7e03cd8815219
33952,16746,9766
33953,18760,5066
33954,26853,5899
33955,17662,9261
33956,36440,aba88b8ea8f6c6ef98722255b9c31029
33957,32228,13377
33958,22650,2262
33959,82384,10951
33960,68340,37989
33961,21454,1057
33962,29177,d92cde967cdf3ddf9e3946fdc8279e45
33963,17663,2787
33964,16747,9769
33965,26854,5899
33966,24578,3679
33967,24579,3679
33968,24580,3679
33969,24581,3679
33970,24583,3679
33971,24584,3679
33972,24585,3679
33973,24586,3679
33974,24587,3679
33975,24589,3679
33976,32230,381
33977,22651,1122
33978,61568,8466
33979,56691,8924
33980,25556,9005
33981,30092,7732
33982,28170,12640
33983,29178,e22296a83781711b5005724d5eb1ac7d
33984,26855,5899
33985,22652,7802
33986,19686,2768
33987,16748,9772
33988,31038,10725
33989,45581,25876
33990,17664,2787
33991,25557,3093
33992,30093,4597
33993,18770,10852
33994,22654,7802
33995,19687,2768
33996,17666,2787
33997,28176,16357
33998,28178,16357
33999,28177,16357
34000,34602,19993
34001,30094,588
34002,22658,7761
34003,19688,771
34004,34607,20000
34005,30975,4386
34006,17667,2834
34007,36445,15827
34008,33389,730
34009,30095,9306
34010,72621,31863
34011,72621,40015
34012,22660,13306
34013,19689,11372
34014,34608,1168
34015,36446,15827
34016,17670,9593
34017,21463,7338
34018,28185,2768
34019,20581,3274
34020,20581,961fde2f97759027d44b6fd419d6213b
34021,22661,13306
34022,30096,14725
34023,19690,2768
34024,16758,186
34025,40927,2594
34026,87463,188562efde1ab5262970e44b39999692
34027,110230,ebbd994b4ccd9c2df69179ccb27557a7
34028,29182,2860
34029,34610,9833
34030,32242,702
34031,36448,15827
34032,17671,10318
34033,17671,10319
34034,20583,11954
34035,22662,13306
34036,19691,b9933d16ca48af8b5783f1c22d4b56fe
34037,24599,14382
34038,34612,17892
34039,16759,038727449262ba1b3ca2fb049ded1b92
34040,35404,20462
34041,32243,1154
34042,28186,3274
34043,28186,8276
34044,25573,14851
34045,23470,4045
34046,112902,36fd368604ac72fa7eac83ae85a8b5ef
34047,22663,13306
34048,19692,759
34049,40577,22817
34050,30098,17427
34051,24602,14385
34052,16760,192
34053,34613,17892
34054,32246,13352
34055,37144,b2c00a69d37be2479880f6ddd3be3f6d
34056,35405,4687
34057,76979,3154
34058,60577,17681
34059,25575,2211
34060,102483,55232
34061,20585,11957
34062,24604,14387
34063,24603,7199
34064,51964,2775
34065,17673,10321
34066,104861,31863
34067,104861,55916
34068,22664,13306
34069,30099,17428
34070,104862,31863
34071,104862,34742
34072,34617,13511
34073,19693,4077
34074,40576,aae1bea604c6257bb5907026139bf7d7
34075,61454,8466
34076,32247,1124
34077,35406,6648
34078,30983,257
34079,28194,3478
34080,33395,8600
34081,24605,943
34082,17676,227
34083,30100,7491
34084,22665,13306
34085,19694,759
34086,34618,20004
34087,16766,6233
34088,16764,6233
34089,16765,6233
34090,33397,13656
34091,107825,15457
34092,23477,4228
34093,53322,549
34094,18804,10878
34095,18804,f2e7553f62efde7d0cabc53083d2b558
34096,18805,161
34097,18805,11e05704293c1ebd278c00ab735779d7
34098,22668,5694
34099,30101,16410
34100,19695,759
34101,34619,6795
34102,34619,15804
34103,16767,7028
34104,25582,2765
34105,33398,13656
34106,28196,10410
34107,23478,13750
34108,95197,1111
34109,34504,6388
34110,30103,4553
34111,19696,759
34112,19697,759
34113,17680,2944
34114,34635,6795
34115,65665,35950
34116,116164,053a96dfa73ade1036d20426822bb8e1
34117,22669,13302
34118,18807,5868
34119,26872,c7e0d5f575174dd39b809ed2cabe00f6
34120,16768,9787
34121,30104,5042
34122,22670,abd1ee0c920f83db1ccb61fd3d2f96d2
34123,28197,16368
34124,106240,6662
34125,17685,10332
34126,17685,48201
34127,19698,759
34128,39526,639
34129,23481,9797
34130,33399,13656
34131,18808,752
34132,30248,17536
34133,64369,1078
34134,35414,972dbb549a31d74810e1da4a8e85c0cb
34135,25585,9016
34136,28199,6414
34137,30105,6b6125e32660c3cc72f14aa8d73ad417
34138,20591,3595
34139,19702,759
34140,24616,829
34141,48653,12867
34142,119567,38524
34143,33400,13656
34144,117225,15457
34145,36471,2f49e84fb504315bebec3684b2d31d6a
34146,41144,3345
34147,23483,2525
34148,121143,66954
34149,16771,2f34d9cd1b95c50ca8f7bdf76f5259cf
34150,38659,be6eb73cdbcb63a27c9cd04ac1bc6ac4
34151,25586,3251
34152,19703,759
34153,100820,3808
34154,30108,326
34155,28200,12666
34156,42942,24534
34157,116744,2519
34158,117400,28161
34159,33401,13656
34160,34644,9203
34161,34644,ea73f4ff9a2b7ce1943b7b51db3c7e50
34162,18811,5871
34163,16772,9794
34164,24617,257
34165,23485,2677
34166,25587,12001
34167,33402,13656
34168,117226,15457
34169,30109,3808
34170,34646,20020
34171,95538,47221
34172,56140,31277
34173,30995,210
34174,19718,655
34175,22674,759
34176,55914,7645
34177,32255,8294
34178,26880,483
34179,24618,3679
34180,16773,9795
34181,38484,15456
34182,33403,19253
34183,30110,843
34184,46741,4502
34185,34647,5347
34186,22676,702
34187,19719,655
34188,16774,9797
34189,25589,14864
34190,48288,27181
34191,33405,19253
34192,34649,20023
34193,22678,307
34194,26886,15602
34195,17702,10351
34196,23497,2710
34197,19720,655
34198,32258,8294
34199,29196,1108
34200,48323,1159
34201,25590,14866
34202,16779,430
34203,22679,483
34204,30114,3679
34205,33406,19253
34206,34655,263
34207,26890,15688
34208,17705,943
34209,24633,2646
34210,19721,655
34211,23500,2710
34212,31002,10102
34213,25591,3251
34214,28206,1008
34215,33407,15425
34216,35424,d2c0909b0673312ab4a94a2a5181c02a
34217,34656,5d1eb3f7510d52c356ceab27d84a484a
34218,90278,11942
34219,26895,711
34220,17706,410
34221,19722,655
34222,23503,c0f1faf86a67437596c76a84a1445dbf
34223,31003,10102
34224,18819,149
34225,25592,4527
34226,22681,532
34227,33408,19253
34228,34657,7576
34229,30118,2681
34230,24646,6333
34231,20599,11970
34232,23506,7263
34233,18820,3841
34234,31004,10099
34235,25594,4145
34236,22684,1159
34237,81907,11482
34238,33409,19253
34239,35427,5932
34240,35427,35797
34241,34659,51fae6afcbcaffba342c81efbfb3acc5
34242,67942,10143
34243,58170,13543
34244,32264,13497
34245,26904,14766
34246,24648,610
34247,30120,74228e7a5a46e30f6b6b25b9853e7f10
34248,18823,149
34249,20600,3055
34250,20600,6252
34251,17716,5461
34252,19725,655
34253,23507,7320
34254,25595,3274
34255,25595,5439
34256,46352,5342
34257,28215,fe2e561e44533501e43679965af426b5
34258,55300,3126
34259,70486,31863
34260,70486,cce307da34b00225e84a2f15d904081a
34261,86440,5799
34262,29200,68a57356f580fb550d915ec1b21e655f
34263,33410,5308
34264,22685,1142
34265,26910,443
34266,32266,7549
34267,30131,17447
34268,68942,9800
34269,18824,149
34270,55087,483
34271,24649,14396
34272,51924,161
34273,57991,185
34274,20601,11972
34275,34661,5607
34276,17719,334
34277,28216,2768
34278,25596,3251
34279,33412,9232
34280,35430,20482
34281,22686,13318
34282,26911,11
34283,93207,fc4a4ea10f89fd82df9954c8e6b5b845
34284,18825,149
34285,24651,2927
34286,46394,3999
34287,28218,2879
34288,20602,228
34289,34667,6753
34290,33413,8430
34291,22690,13322
34292,26933,15704
34293,25597,14871
34294,23511,7263
34295,28220,183
34296,96162,3900
34297,20607,db6a8b568543caba42422affc90d7aaf
34298,76715,9227
34299,33415,15425
34300,34676,17892
34301,60594,13716
34302,23519,7334
34303,36310,9730
34304,22692,2310
34305,25599,11970
34306,31016,660
34307,24661,2925
34308,24662,2925
34309,24665,2925
34310,24667,2925
34311,24658,2925
34312,24666,2925
34313,24659,2925
34314,24660,2925
34315,24663,2925
34316,24664,2925
34317,33416,5510
34318,36206,20976
34319,35436,821efee669f40a728606ad42eb6c816a
34320,34677,20052
34321,26938,15539
34322,23521,7387
34323,23521,7263
34324,22693,13325
34325,25601,14878
34326,28222,2879
34327,18829,7691
34328,35437,15149
34329,33420,19259
34330,33421,19259
34331,53461,19259
34332,33417,19259
34333,33419,19259
34334,90266,19259
34335,34679,17892
34336,60046,13716
34337,26940,54174b4f7db758e7839eec3c375822bf
34338,17728,7348
34339,20614,7265
34340,23522,4784
34341,22694,5f5fd49e289e1c963b25c6007c40cf68
34342,22695,a5ff056e27375cffc59bbb93c9fe2c2c
34343,22696,13329
34344,22697,87b544e39c3789c621e698bbf4f93c18
34345,35438,6935
34346,33418,19260
34347,17733,7269
34348,16792,a104ea28985274cc1b235006848082a4
34349,23523,13455
34350,28224,2879
34351,22698,13332
34352,37789,21667
34353,20616,e2784a4202b987ff1b4b1eac7ce5a464
34354,26942,12114
34355,17734,235
34356,16793,1151
34357,23524,13455
34358,29212,479
34359,29214,479
34360,28226,16383
34361,20617,5178
34362,22699,3650
34363,26946,2655
34364,26946,2656
34365,30139,17454
34366,72184,26757
34367,24676,14402
34368,17735,235
34369,35443,16755
34370,23525,7263
34371,33426,19265
34372,32283,3274
34373,32283,18731
34374,26947,3799
34375,24677,8352
34376,34700,17892
34377,60043,13716
34378,105786,56606
34379,22700,3650
34380,28229,12666
34381,30141,17455
34382,21508,12524
34383,17740,10365
34384,23526,13455
34385,16797,2333
34386,88616,47958
34387,33427,19265
34388,31023,9155
34389,22701,f43aa6e4405f7c519faf2695f9a7b6e8
34390,18846,10892
34391,34701,6795
34392,28233,7761
34393,23527,13782
34394,31024,2532
34395,86539,6202
34396,17741,10365
34397,33428,19267
34398,16807,2474
34399,30142,3281
34400,20634,11988
34401,18847,10892
34402,35449,5932
34403,28234,16383
34404,22702,2274
34405,34704,1006
34406,24683,3274
34407,24683,8871
34408,23528,988
34409,56998,988
34410,33430,19267
34411,30143,cc9f3430d0801764b018a78721cb4301
34412,114041,10365
34413,17742,10365
34414,17743,10365
34415,35713,10365
34416,32294,18734
34417,20635,570c15dd1d6b37a4a0772ca7c689dd1a
34418,18848,10892
34419,16813,9815
34420,34709,3274
34421,34709,20070
34422,21512,12530
34423,22731,13339
34424,22804,13339
34425,22703,13339
34426,22730,13339
34427,22752,13339
34428,22805,13339
34429,22759,13339
34430,33431,19267
34431,19727,655
34432,41253,094901fe686e1cc2ed394401206a53d4
34433,23530,988
34434,30144,5305
34435,17744,10367
34436,32297,2476
34437,18849,10892
34438,28238,1182
34439,20636,1f5526989560f3e5a5de33eee870be02
34440,35451,233
34441,23540,160
34442,19728,1005
34443,34710,3497
34444,17745,3121
34445,17745,4782
34446,22705,7147
34447,53701,26266
34448,33432,9232
34449,61181,33612
34450,63663,8980
34451,93226,13325
34452,30145,17460
34453,30145,3274
34454,37655,17611
34455,32298,11748
34456,93828,479
34457,18850,10892
34458,28240,1182
34459,26956,218
34460,20638,840524e5a97bba80d8e03baab978bca0
34461,19729,655
34462,34713,17892
34463,22707,edba1c3272a3bf902263cb97c76a37ce
34464,33433,19267
34465,30146,8769
34466,32299,2476
34467,35457,233
34468,16818,2354
34469,18851,10892
34470,20642,11997
34471,48613,27380
34472,73861,3594
34473,19730,2522
34474,23544,13707
34475,34714,3274
34476,34714,20070
34477,33434,19267
34478,17749,7802
34479,17750,7802
34480,17752,7802
34481,17751,7802
34482,32301,cfc04ba0b6d66726d72be51b86f2bb53
34483,18852,10892
34484,16819,2650
34485,28242,1008
34486,24688,3274
34487,24688,11761
34488,34716,10009
34489,20643,11281
34490,82969,27799
34491,19732,1142
34492,22715,13346
34493,18853,10892
34494,33435,19267
34495,35464,19791
34496,35464,15991
34497,30150,9160
34498,17756,3712
34499,49215,27714
34500,32302,0d005c9955b10d4c3cd913183cfa1de8
34501,45279,25684
34502,88145,14419
34503,31040,6438
34504,85294,14866
34505,20644,12001
34506,22716,8892
34507,26959,15722
34508,34717,6265
34509,49202,445
34510,39029,11970
34511,19733,1142
34512,18854,10892
34513,33436,19267
34514,17757,e74ef61bead1c7612b77d89687cb5849
34515,22717,13348
34516,26961,15725
34517,20647,12006
34518,19735,1142
34519,58166,8431
34520,34718,5734
34521,24692,5177
34522,33437,19267
34523,18855,10892
34524,30154,14790
34525,23551,13792
34526,57887,3794
34527,28245,3274
34528,28245,7908
34529,16823,5241
34530,17762,3099
34531,34719,7963
34532,22718,6816
34533,19736,1142
34534,33438,515
34535,30155,17454
34536,18856,10892
34537,24695,5177
34538,17763,c5397d701fafde2610f0c26f19ca50b9
34539,23555,7263
34540,22719,1124
34541,33439,8600
34542,19739,1142
34543,18858,10892
34544,25603,8485
34545,21534,8732
34546,21534,cc51027df463e4bb819743d8d3afe5d7
34547,65999,26619
34548,24696,813
34549,22720,1124
34550,16826,8129
34551,33440,2305
34552,17765,1dcc609d967f3e9919311dcb961e1f80
34553,31054,4149
34554,19740,1142
34555,34721,3274
34556,34721,13416
34557,18859,10892
34558,25604,3342be96f58b365edb14c4b5b495d694
34559,16827,257
34560,22721,1124
34561,33442,2305
34562,20655,5659
34563,19741,1142
34564,17766,10380
34565,28249,16393
34566,24698,5177
34567,34722,6098
34568,25605,5510
34569,30160,17468
34570,23559,13782
34571,18860,10892
34572,22722,13352
34573,16828,8292
34574,33446,3189
34575,19742,1142
34576,17767,10380
34577,24699,5177
34578,24700,5177
34579,24701,5177
34580,24702,5177
34581,24703,5177
34582,23560,7507
34583,18861,10892
34584,16829,575fc84692542be573b5bf7bbe9a25cd
34585,31057,11517
34586,22723,13354
34587,113973,52432
34588,20658,12015
34589,33447,fc06507f35e16760068eb8fd8b81621a
34590,17769,210
34591,24705,350
34592,28251,10214
34593,32368,2716
34594,19743,1142
34595,34724,6265
34596,29219,3265
34597,21549,5205
34598,18862,10892
34599,44400,399
34600,22724,702
34601,31059,12051
34602,17771,10382
34603,19744,11405
34604,20661,2940
34605,20662,2940
34606,34725,6265
34607,16833,6101
34608,25614,14887
34609,34301,14887
34610,31060,12051
34611,28252,1182
34612,35942,7238
34613,22725,11114
34614,29222,384
34615,17772,031d05b6e66abbacda0d85022a541e7a
34616,33449,19274
34617,20663,12018
34618,19745,11405
34619,34726,6265
34620,16834,6101
34621,18864,270
34622,22727,702
34623,17776,149
34624,33452,19277
34625,31061,3274
34626,31061,14339
34627,68003,37621
34628,86061,3155
34629,59634,6056
34630,20664,4248
34631,19746,11405
34632,30165,6320
34633,94696,4077
34634,34727,4840
34635,32374,7470
34636,17777,149
34637,29224,4025
34638,18865,270
34639,31062,5a8bd29333a417a309f8b2574d11854f
34640,16835,5684
34641,33454,3117
34642,33456,3117
34643,22728,1124
34644,25620,3782
34645,19747,11405
34646,34728,4840
34647,106605,4077
34648,18867,270
34649,29225,5308
34650,17779,149
34651,16836,6101
34652,21556,582
34653,25623,10763
34654,22729,1122
34655,57678,5349
34656,20666,5168
34657,24713,12051
34658,19748,e25105ab624f4f71bed71620ace7e6d2
34659,36470,7a7d36bbe79653faabd67e5f959d672b
34660,34729,4840
34661,18868,270
34662,28256,1182
34663,17781,10388
34664,31066,17502
34665,16837,9826
34666,20667,12018
34667,23579,399
34668,25627,8496
34669,32387,650
34670,95480,11908
34671,34730,4840
34672,94701,4077
34673,30168,17473
34674,18869,1002
34675,19749,11409
34676,103721,cdfd3d3ed2f4fb79264fb47a83140f5a
34677,21558,6825
34678,33459,5118
34679,51039,5118
34680,17782,149
34681,20668,1188
34682,23582,7387
34683,22734,185
34684,26989,15742
34685,24715,3810
34686,36473,16284
34687,18870,270
34688,16840,5218
34689,16842,5218
34690,16844,5218
34691,16845,5218
34692,16841,5218
34693,16847,5218
34694,16846,5218
34695,16843,5218
34696,30169,8801
34697,20670,7057
34698,31068,3955
34699,104059,31863
34700,104059,34742
34701,33461,11651
34702,23585,7263
34703,25634,14903
34704,34732,4840
34705,94703,4077
34706,18871,270
34707,21561,4123
34708,26996,15747
34709,29233,2211
34710,24716,14419
34711,30170,b027bb3dd4ac083861d8540900138128
34712,76185,430
34713,33462,7803
34714,23586,2eefc6aa3d668265f6d1941751d3cc9d
34715,16850,9829
34716,31069,24a1599df9bec0655fec4966f7536430
34717,82777,27000
34718,17784,7624
34719,32392,4811
34720,33507,16234
34721,25635,3251
34722,93183,39330
